# per-window evidence behind the reported selection
# estimator=correlation reference=first looks=128 overlap=0 dt_s=0.155 t_sap_s=0.155
# win_az=32 win_rg=32 stride_az=16 stride_rg=16 upsample_az=200 coherence_min=0 inject_vib=no
# consensus_hz=0.604838709677 agree=4 voting=49 distinct=33 largest_block=1
# df_hz=0.0504032258065 quant_px=0.005 coherence_gate=0.0387342996416 floor_px=0.012245 n_win_az=7 n_win_rg=7
# cull_hz=0 agree=0 input=49 survivors=0 snr_cull=49 sigma_cull=0 neigh_cull=0 snr_gate=15.0183515035 snr_null=7.50917575175 sigma_gate_px=186.953720164 gates=1
# amplitude_dispersion best=0.177959470424 median=0.452161962928 n_meeting_0.25=11
# passed_cull_source=selector expected_sum=0
# probe_hz=0.55 probe_bin=11 probe_bin_hz=0.554435483871
window,iaz,irg,dominant_hz,prominence,quality,excursion_px,snr,sigma_px,d_a,passed_gates,agrees_with_consensus,passed_cull,probe_psd,probe_prominence
18,2,4,1.96572580645,7.89627365981,0.0557932263425,30.595,6.1964753183,38.8165083107,0.188711725237,1,0,0,6.32656871779e-05,0.0748370479907
19,2,5,0.403225806452,4.61475825076,0.0647353207213,29.84,7.66419567018,128.11450776,0.517924414699,1,0,0,0.000108550859335,0.221225043312
20,2,6,2.77217741935,3.3598730426,0.0774685992832,30.06,10.6919336156,19.6277234154,0.517924414699,1,0,0,0.000195953375793,1.09660930884
21,3,0,1.71370967742,4.19601879762,0.0627977707188,31.14,6.85919887067,28.6165159192,0.353175551533,1,0,0,0.00091031215123,1.05736924818
22,3,1,2.82258064516,3.58082300284,0.0637327950837,30.71,6.68843128592,92.4739194743,0.353175551533,1,0,0,7.92439131023e-05,0.136707312348
23,3,2,1.15927419355,5.2721005304,0.0631392720741,30.9,6.61288617674,30.478266038,0.185017219631,1,0,0,2.31490629587e-05,0.0407995759466
24,3,3,0.655241935484,4.09399320179,0.0626465508429,31.365,6.23360097262,93.8549127876,0.216666829191,1,0,0,0.000907158011618,0.765417767611
25,3,4,2.16733870968,4.52783935893,0.0603696448503,31.04,6.2929192528,32.6953099019,0.216666829191,1,0,0,0.000909293321612,0.985408363086
26,3,5,0.403225806452,5.18117325632,0.0587510439767,31.545,7.25419355185,130.906168591,0.510976620428,1,0,0,0.000263227218376,0.369501126379
27,3,6,0.403225806452,3.99847631196,0.0603765949581,31.61,7.81908493039,130.686930745,0.510976620428,1,0,0,0.000434239612158,0.410544647924
28,4,0,3.07459677419,3.59226010496,0.073787103648,31.355,7.53480345348,91.0471915395,0.457576382852,1,0,0,0.000194635225699,0.493434981743
29,4,1,0.907258064516,5.03149062377,0.0635320657551,31.19,6.08869824283,156.229440144,0.434364924603,1,0,0,0.000327689496991,0.369835017919
30,4,2,2.3689516129,6.08816674155,0.0594148621272,31.8,7.1906576631,94.8457069187,0.363898867368,1,0,0,0.00346992389897,4.69867552593
31,4,3,1.71370967742,3.85766332103,0.0630044049937,31.61,6.79420163564,92.5146567493,0.216666829191,1,0,0,0.000141949072042,0.193926486971
32,4,4,0.604838709677,6.09046763659,0.06428638228,31.285,6.48309523798,92.5589631806,0.216666829191,1,1,0,0.00343258034288,4.6600294361
33,4,5,0.756048387097,3.83748566313,0.0677991651831,26.865,7.27376901539,26.9638359959,0.510976620428,1,0,0,0.000899434048031,2.70601757075
34,4,6,0.604838709677,3.44446278822,0.0669919959768,29.01,7.97372464584,94.1620896496,0.510976620428,1,1,0,0.00033757324301,1.16486424107
35,5,0,3.02419354839,2.92808883132,0.0587235153471,31.235,7.03146084794,43.395804804,0.215241162977,1,0,0,0.00122360036147,1.32594857245
36,5,1,2.77217741935,5.44185565154,0.0615653254218,31.79,6.41702429105,29.3145343562,0.530233339661,1,0,0,0.000479665180239,0.777572882179
37,5,2,0.604838709677,5.18973903348,0.0601132543606,31.37,6.68370028869,93.6463014255,0.363898867368,1,1,0,0.00174312156914,1.98761005992
38,5,3,2.57056451613,4.35443673379,0.0572248388738,31.68,6.4315806279,95.0180403855,0.363898867368,1,0,0,0.000207553304463,0.199219634572
39,5,4,1.20967741935,3.7985525084,0.0573231608053,31.335,6.46934623537,34.0676513419,0.525046171446,1,0,0,0.00162347608829,1.70102158163
40,5,5,0.201612903226,3.58717509594,0.0626974548104,31.835,6.94759345768,129.351116426,0.502052226386,1,0,0,0.000343685844603,0.215388883018
41,5,6,1.96572580645,4.39090956264,0.0621657905411,31.8,6.87603194394,93.9859156736,0.502052226386,1,0,0,4.27234215553e-05,0.0297064141975
42,6,0,0.554435483871,5.37341725431,0.0619682814744,31.41,6.82699298953,94.2856093809,0.215241162977,1,0,0,0.00370909023785,5.96837803601
43,6,1,0.756048387097,5.55793521849,0.0551076585375,31.66,6.67082160903,158.065024265,0.4105269064,1,0,0,0.00168786820486,1.39788071997
44,6,2,1.81451612903,5.27769632561,0.060160432593,31.62,7.3474451012,157.449694321,0.400369759506,1,0,0,0.00279481831839,2.61234843245
45,6,3,0.806451612903,4.91137467352,0.0582642676665,29.33,6.62940351313,95.3447306176,0.400369759506,1,0,0,0.000138635130284,0.242752677417
46,6,4,0.655241935484,3.26379999626,0.058278472584,29.96,6.2949372568,95.488972448,0.525046171446,1,0,0,0.000219230157779,0.340380061322
47,6,5,1.36088709677,4.67924935578,0.0674111091098,30.99,6.41146174831,92.6363781022,0.520390644409,1,0,0,0.00136463096908,1.76963148133
48,6,6,0.604838709677,2.89980559341,0.0642375950306,32.09,6.78580522073,28.6161005524,0.520390644409,1,1,0,0.00051051892482,0.670374312389
